timestamp,delta,0-R1-Acc-x,0-R1-Acc-y,0-R1-Acc-z,0-R1-Gyr-x,0-R1-Gyr-y,0-R1-Gyr-z,0-R1-Mag-x,0-R1-Mag-y,0-R1-Mag-z,1-R2-Acc-x,1-R2-Acc-y,1-R2-Acc-z,1-R2-Gyr-x,1-R2-Gyr-y,1-R2-Gyr-z,1-R2-Mag-x,1-R2-Mag-y,1-R2-Mag-z,label
0.23985576629638672,0.024017810821533203,-0.8331822156906128,6.004657745361328,5.966350555419922,0.6824411749839783,0.20867156982421875,0.8165872097015381,-3.125,3.6875,-29.9375,None,None,None,None,None,None,None,None,None,0
0.24917984008789062,0.009324073791503906,-0.727837324142456,7.747636795043945,4.778826713562012,1.0029010772705078,0.5078384280204773,0.6494370102882385,-3.1875,3.375,-29.8125,None,None,None,None,None,None,None,None,None,0
0.27674293518066406,0.027563095092773438,-0.5363011956214905,7.680599212646484,5.056553840637207,1.0518749952316284,0.7111867666244507,0.6845704913139343,-2.75,2.5625,-30.0625,None,None,None,None,None,None,None,None,None,0
0.298656702041626,0.021913766860961914,-0.40222588181495667,7.105990409851074,4.299986362457275,0.715445339679718,0.23315852880477905,0.6068509817123413,-2.0,2.0,-30.25,None,None,None,None,None,None,None,None,None,0
0.30922579765319824,0.010569095611572266,-0.7469909191131592,7.632715225219727,4.941632270812988,0.21612411737442017,0.02874557301402092,0.5238082408905029,-1.75,1.5625,-30.625,None,None,None,None,None,None,None,None,None,0
0.3417069911956787,0.03248119354248047,-0.6416460275650024,7.422025203704834,5.324704647064209,0.05642649531364441,-0.018099064007401466,0.5653296113014221,-1.625,1.4375,-30.8125,None,None,None,None,None,None,None,None,None,0
0.36335277557373047,0.021645784378051758,0.09576806426048279,6.7708024978637695,4.299986362457275,-0.0596204474568367,-0.4482180178165436,0.6675360798835754,-1.5,1.75,-30.6875,None,None,None,None,None,None,None,None,None,0
0.37114477157592773,0.007791996002197266,0.6607996821403503,6.445190906524658,5.20978307723999,-0.377951055765152,-0.4588645100593567,0.5568124055862427,-1.3125,1.8125,-31.0625,None,None,None,None,None,None,None,None,None,0
0.39826464653015137,0.027119874954223633,0.7948749661445618,6.3302693367004395,5.564124584197998,-0.4908040463924408,-0.5568124055862427,0.5014505386352539,-1.3125,1.8125,-31.0,None,None,None,None,None,None,None,None,None,0
0.41917896270751953,0.020914316177368164,0.7757213711738586,6.57926607131958,5.937620162963867,-0.5770407319068909,-0.8016820549964905,0.2555162012577057,-1.8125,2.125,-30.625,None,None,None,None,None,None,None,None,None,0
0.4289395809173584,0.009760618209838867,1.2832920551300049,6.473921298980713,5.918466567993164,-0.37369245290756226,-0.38008034229278564,0.13733996450901031,-2.5625,2.6875,-30.0625,None,None,None,None,None,None,None,None,None,0
0.4581308364868164,0.029191255569458008,0.871489405632019,6.560112476348877,6.186617374420166,-0.21612411737442017,0.009581857360899448,-0.004258603323251009,-3.125,2.625,-30.125,None,None,None,None,None,None,None,None,None,0
0.48160791397094727,0.02347707748413086,0.35434186458587646,6.789956092834473,6.081272125244141,0.24274039268493652,0.6962816715240479,-0.17353808879852295,-3.0,3.125,-30.5625,None,None,None,None,None,None,None,None,None,0
0.4923667907714844,0.01075887680053711,0.3064578175544739,7.048529624938965,5.65031623840332,0.21612411737442017,0.4450240433216095,-0.24806363880634308,-2.75,2.75,-30.9375,None,None,None,None,None,None,None,None,None,0
0.5159227848052979,0.023555994033813477,0.15322890877723694,7.067683219909668,5.612008571624756,0.11711159348487854,0.24486969411373138,-0.2917143404483795,-1.9375,2.375,-30.9375,None,None,None,None,None,None,None,None,None,0
0.5417287349700928,0.025805950164794922,0.17238251864910126,7.1921820640563965,5.793968200683594,-0.08623671531677246,-0.12349949777126312,-0.2831971347332001,-1.8125,2.5625,-30.75,None,None,None,None,None,None,None,None,None,0
0.548818826675415,0.007090091705322266,-0.2298433631658554,7.613561630249023,5.669469833374023,-0.03406882658600807,0.015969762578606606,-0.2874557375907898,-2.0625,2.1875,-30.625,None,None,None,None,None,None,None,None,None,0
0.5763547420501709,0.02753591537475586,-0.038307227194309235,7.1921820640563965,5.612008571624756,0.015969762578606606,0.13840460777282715,-0.2704213261604309,-2.5625,2.6875,-30.8125,None,None,None,None,None,None,None,None,None,0
0.5985069274902344,0.022152185440063477,-0.047884032130241394,7.220912456512451,6.071695327758789,0.03619812801480293,0.41947242617607117,-0.506773829460144,-2.5,2.9375,-31.125,None,None,None,None,None,None,None,None,None,0
0.6091687679290771,0.010661840438842773,-1.5418659448623657,8.054094314575195,6.521805286407471,0.009581857360899448,0.10965903848409653,-0.49932125210762024,-1.9375,2.8125,-30.9375,None,None,None,None,None,None,None,None,None,0
0.6358737945556641,0.026705026626586914,-1.8387469053268433,7.910442352294922,6.1770405769348145,0.015969762578606606,-0.05429719388484955,-0.406696617603302,-2.1875,2.875,-31.0625,None,None,None,None,None,None,None,None,None,0
0.6769897937774658,0.04111599922180176,-1.6759412288665771,8.006210327148438,5.57370138168335,-0.07452555745840073,-0.2938436269760132,-0.015969762578606606,-2.375,3.0625,-30.75,None,None,None,None,None,None,None,None,None,0
0.677208662033081,0.00021886825561523438,-0.9002198576927185,7.929595947265625,5.468356609344482,-0.22357667982578278,-0.22251202166080475,0.23422318696975708,-2.5,3.125,-30.5625,None,None,None,None,None,None,None,None,None,0
0.6972959041595459,0.020087242126464844,-0.8331822156906128,7.929595947265625,5.774814605712891,-0.34175291657447815,-0.09794788062572479,0.3374943137168884,-2.125,3.3125,-30.4375,None,None,None,None,None,None,None,None,None,0
0.7183277606964111,0.021031856536865234,-0.9672574996948242,7.536946773529053,6.157886981964111,-0.5142263770103455,-0.4460887014865875,0.5184849500656128,-2.125,3.3125,-30.4375,None,None,None,None,None,None,None,None,None,0
0.7304530143737793,0.012125253677368164,0.10534487664699554,7.33583402633667,6.799532890319824,-0.45460590720176697,-0.4727049767971039,0.6057863235473633,-2.6875,3.625,-30.0625,None,None,None,None,None,None,None,None,None,0
0.7614898681640625,0.031036853790283203,1.1013327836990356,7.240066051483154,6.636727333068848,-0.36943385004997253,-0.3470761775970459,0.6153681874275208,-2.75,3.625,-29.9375,None,None,None,None,None,None,None,None,None,0
0.7787997722625732,0.017309904098510742,1.8195933103561401,6.655880928039551,6.196194171905518,0.042586032301187515,0.7122514247894287,0.2001543641090393,-2.5,3.6875,-30.0,None,None,None,None,None,None,None,None,None,0
0.7887628078460693,0.009963035583496094,0.7565677165985107,6.406883716583252,7.7763671875,0.19802506268024445,0.9773494601249695,-0.19376645982265472,-1.8125,4.125,-29.9375,None,None,None,None,None,None,None,None,None,0
0.8157498836517334,0.026987075805664062,0.028730420395731926,6.885724067687988,7.977479934692383,0.3225892186164856,0.8825955390930176,-0.3545287251472473,-2.0625,4.5,-30.25,None,None,None,None,None,None,None,None,None,0
0.8394107818603516,0.023660898208618164,-0.181959331035614,7.632715225219727,6.904877662658691,0.8463973999023438,0.8783369660377502,-0.44289475679397583,-1.8125,3.75,-30.25,None,None,None,None,None,None,None,None,None,0
0.8504409790039062,0.011030197143554688,-0.5841852426528931,7.51779317855835,5.918466567993164,1.0614569187164307,1.2381889820098877,-0.2704213261604309,-1.375,3.0625,-30.5625,None,None,None,None,None,None,None,None,None,0
0.877835750579834,0.027394771575927734,-0.4884171485900879,7.4986395835876465,5.880159378051758,1.0848791599273682,1.3787227869033813,-0.2352878302335739,0.0625,2.375,-30.8125,None,None,None,None,None,None,None,None,None,0
0.8986046314239502,0.02076888084411621,-0.26815059781074524,7.182605266571045,5.966350555419922,0.7463202476501465,0.9038885831832886,-0.20547761023044586,0.875,1.75,-31.375,None,None,None,None,None,None,None,None,None,0
0.9108595848083496,0.012254953384399414,-0.7757213711738586,7.422025203704834,6.224924564361572,0.5866225957870483,0.5546830892562866,-0.31087803840637207,1.3125,1.1875,-31.8125,None,None,None,None,None,None,None,None,None,0
0.9363687038421631,0.025509119033813477,-1.015141487121582,7.46033239364624,6.2632317543029785,0.5738468170166016,0.48228684067726135,-0.3225892186164856,1.75,0.6875,-31.75,None,None,None,None,None,None,None,None,None,0
0.965728759765625,0.029360055923461914,-0.8236053586006165,7.354987621307373,5.717353820800781,0.5280668139457703,0.10220648348331451,-0.22144737839698792,2.1875,-0.125,-31.125,None,None,None,None,None,None,None,None,None,0
0.9686458110809326,0.002917051315307617,-0.24899697303771973,7.297526836395264,5.430049419403076,0.3502701222896576,-0.19376645982265472,-0.2384817898273468,2.4375,-0.75,-31.4375,None,None,None,None,None,None,None,None,None,0
0.9963858127593994,0.027740001678466797,-0.20111294090747833,7.144298076629639,5.3342814445495605,0.2768092155456543,-0.2831971347332001,-0.253386914730072,2.5,-0.75,-31.5,None,None,None,None,None,None,None,None,None,0
1.0184428691864014,0.022057056427001953,-0.26815059781074524,6.9910688400268555,5.813121795654297,0.008517206646502018,-0.140533909201622,-0.28852036595344543,1.75,-0.6875,-31.5,None,None,None,None,None,None,None,None,None,0
1.0383496284484863,0.01990675926208496,0.2298433631658554,6.138733386993408,8.542511940002441,-0.25445154309272766,-0.08943066745996475,-0.19908970594406128,1.375,-0.25,-31.375,None,None,None,None,None,None,None,None,None,0
1.0571227073669434,0.01877307891845703,0.5841852426528931,5.774814605712891,8.829815864562988,-0.34494686126708984,-0.16076228022575378,-0.15650367736816406,1.8125,0.0,-31.5,None,None,None,None,None,None,None,None,None,0
1.080087661743164,0.022964954376220703,0.3926490843296051,5.65031623840332,8.552088737487793,-0.3992440700531006,-0.8080700039863586,-0.2384817898273468,1.875,0.0,-31.5625,None,None,None,None,None,None,None,None,None,0
1.0886399745941162,0.008552312850952148,1.5418659448623657,6.8378400802612305,8.753201484680176,-0.47909286618232727,-1.1753745079040527,-0.14159856736660004,1.6875,0.25,-30.9375,None,None,None,None,None,None,None,None,None,0
1.1174499988555908,0.02881002426147461,1.5610195398330688,6.531382083892822,8.523358345031738,-0.5951398015022278,-1.497963786125183,-0.15650367736816406,0.625,0.6875,-30.75,None,None,None,None,None,None,None,None,None,0
1.13861083984375,0.02116084098815918,2.6815059185028076,6.378153324127197,7.967903137207031,-1.0518749952316284,-2.2719647884368896,-0.17992599308490753,-0.75,1.125,-30.75,None,None,None,None,None,None,None,None,None,0
1.1504509449005127,0.011840105056762695,3.8594532012939453,4.807557106018066,8.418013572692871,-1.4213088750839233,-2.7606396675109863,-0.3257831633090973,-2.375,2.25,-30.1875,None,None,None,None,None,None,None,None,None,0
1.179987907409668,0.029536962509155273,3.7253777980804443,4.711789131164551,8.887276649475098,-1.5820711851119995,-3.0268023014068604,-0.47164031863212585,-3.6875,2.5,-29.4375,None,None,None,None,None,None,None,None,None,0
1.1990058422088623,0.019017934799194336,3.19865345954895,4.797980308532715,9.557653427124023,-1.6161400079727173,-3.097069263458252,-1.2658698558807373,-5.3125,3.3125,-28.5,None,None,None,None,None,None,None,None,None,0
1.2135586738586426,0.014552831649780273,1.0821791887283325,4.548983097076416,9.47146224975586,-1.3435893058776855,-3.1385905742645264,-1.840781331062317,-7.375,3.0,-27.25,None,None,None,None,None,None,None,None,None,0
1.2398197650909424,0.026261091232299805,0.38307225704193115,4.797980308532715,8.580819129943848,-1.1945382356643677,-3.381330966949463,-2.0324184894561768,-9.5625,3.875,-26.0625,None,None,None,None,None,None,None,None,None,0
1.2651939392089844,0.025374174118041992,-0.6607996821403503,5.257667064666748,6.512228488922119,-0.8314923048019409,-4.603550434112549,-2.5051233768463135,-12.4375,4.0625,-24.875,None,None,None,None,None,None,None,None,None,0
1.2696077823638916,0.0044138431549072266,0.038307227194309235,3.4955344200134277,3.07415509223938,-0.9432806372642517,-5.814058303833008,-2.9778285026550293,-14.875,3.875,-22.9375,None,None,None,None,None,None,None,None,None,0
1.3068807125091553,0.03727293014526367,0.7757213711738586,2.2888567447662354,2.011129379272461,-1.2105079889297485,-6.187750816345215,-3.267413377761841,-17.0625,2.75,-19.625,None,None,None,None,None,None,None,None,None,0
1.3202826976776123,0.013401985168457031,0.9481038451194763,1.1492167711257935,0.4118026793003082,-2.7957730293273926,-5.504244804382324,-4.00095796585083,-19.875,1.625,-16.9375,None,None,None,None,None,None,None,None,None,0
1.3312287330627441,0.010946035385131836,-4.261679172515869,3.8498764038085938,8.71489429473877,-4.076548099517822,-2.7489285469055176,-3.658140182495117,-21.3125,0.25,-14.625,None,None,None,None,None,None,None,None,None,0
1.3583197593688965,0.027091026306152344,-6.627150535583496,4.989516258239746,14.183250427246094,-4.431077003479004,-1.7353808879852295,-3.063000440597534,-22.1875,0.3125,-13.0625,None,None,None,None,None,None,None,None,None,0
1.3814709186553955,0.023151159286499023,-9.260771751403809,7.843404769897461,21.720197677612305,-0.4801575243473053,4.139362335205078,-0.22677062451839447,-22.5,0.1875,-12.4375,None,None,None,None,None,None,None,None,None,0
1.3885977268218994,0.007126808166503906,-3.112462282180786,9.634267807006836,10.994174003601074,2.0803277492523193,-0.7005402445793152,-0.6462430357933044,-21.6875,0.3125,-13.125,None,None,None,None,None,None,None,None,None,0
1.4180150032043457,0.02941727638244629,-1.8579005002975464,11.903970718383789,4.194641590118408,2.0781984329223633,-0.8421388268470764,-1.0497456789016724,-21.0,-0.75,-14.3125,None,None,None,None,None,None,None,None,None,0
1.438347578048706,0.02033257484436035,0.9097966551780701,6.3973069190979,5.659893035888672,0.6813765168190002,-0.43224823474884033,-1.0933964252471924,-20.875,-1.375,-14.875,None,None,None,None,None,None,None,None,None,0
1.4492769241333008,0.010929346084594727,0.6033388376235962,7.469909191131592,7.412448406219482,0.02874557301402092,-1.5799418687820435,-1.5511962175369263,-21.0625,-2.0,-14.5625,None,None,None,None,None,None,None,None,None,0
1.4772958755493164,0.028018951416015625,0.689530074596405,4.357447147369385,7.920019149780273,-0.17779669165611267,-2.067551851272583,-1.6523381471633911,-21.5625,-2.6875,-14.0,None,None,None,None,None,None,None,None,None,0
1.499513864517212,0.022217988967895508,0.3926490843296051,3.44765043258667,6.1770405769348145,-1.1583400964736938,-4.967660903930664,-2.053711414337158,-22.875,-3.8125,-12.5,None,None,None,None,None,None,None,None,None,0
1.508981704711914,0.009467840194702148,-1.7621324062347412,3.4189200401306152,9.490615844726562,-1.7502859830856323,-7.541986465454102,-2.136754274368286,-23.75,-4.75,-10.3125,None,None,None,None,None,None,None,None,None,0
1.5356898307800293,0.026708126068115234,-1.3694833517074585,2.63362193107605,9.66299819946289,-1.3702056407928467,-7.557956218719482,-2.1697583198547363,-24.8125,-5.9375,-6.9375,None,None,None,None,None,None,None,None,None,0
1.5607516765594482,0.025061845779418945,-0.06703764945268631,4.3191399574279785,14.72912883758545,0.19589576125144958,-0.7665486335754395,-1.5000929832458496,-25.0625,-6.5,-3.375,None,None,None,None,None,None,None,None,None,0
1.5689709186553955,0.008219242095947266,6.042964935302734,3.773261785507202,6.761225700378418,0.7825183868408203,1.2126373052597046,-1.0316466093063354,-25.25,-7.25,-1.125,None,None,None,None,None,None,None,None,None,0
1.6006457805633545,0.031674861907958984,5.5545477867126465,2.911349296569824,5.774814605712891,0.9698969125747681,1.823746919631958,-1.316973090171814,-25.4375,-7.5,-0.75,None,None,None,None,None,None,None,None,None,0
1.6212706565856934,0.020624876022338867,2.7676970958709717,3.5625722408294678,5.449203014373779,0.48548078536987305,1.162598729133606,-2.2027626037597656,-25.75,-8.625,-1.4375,None,None,None,None,None,None,None,None,None,0
1.6574416160583496,0.03617095947265625,1.2737152576446533,7.594407558441162,6.521805286407471,-0.5791700482368469,0.9464746117591858,-1.9440524578094482,-25.875,-9.25,-2.75,None,None,None,None,None,None,None,None,None,0
1.6581058502197266,0.0006642341613769531,1.6376339197158813,9.720458984375,7.824251174926758,-0.9698969125747681,1.0731680393218994,-1.5022222995758057,-25.1875,-10.5625,-3.875,None,None,None,None,None,None,None,None,None,0
1.6818418502807617,0.023736000061035156,-0.23942017555236816,12.555193901062012,9.346963882446289,-0.8016820549964905,1.2807749509811401,-0.3832743167877197,-24.8125,-11.4375,-4.6875,None,None,None,None,None,None,None,None,None,0
1.688727617263794,0.0068857669830322266,5.726930618286133,7.2783732414245605,10.467450141906738,-0.10752973705530167,0.2310292273759842,0.17353808879852295,-24.6875,-11.4375,-5.125,None,None,None,None,None,None,None,None,None,0
1.7169139385223389,0.028186321258544922,5.947196960449219,8.341399192810059,10.486603736877441,0.39392080903053284,-0.36304593086242676,0.05855579674243927,-24.8125,-11.0625,-4.875,None,None,None,None,None,None,None,None,None,0
1.7388277053833008,0.021913766860961914,6.215347766876221,8.427590370178223,6.780379295349121,2.067551851272583,-2.6797261238098145,-0.6100449562072754,-24.625,-11.4375,-4.5,None,None,None,None,None,None,None,None,None,0
1.7522318363189697,0.013404130935668945,4.3861775398254395,8.848969459533691,3.4189200401306152,2.077133893966675,-3.834872245788574,-1.3883047103881836,-24.125,-11.75,-3.25,None,None,None,None,None,None,None,None,None,0
1.776021957397461,0.02379012107849121,3.8977603912353516,8.848969459533691,3.399766445159912,1.8184236288070679,-3.533576250076294,-1.5959116220474243,-23.9375,-12.0625,-1.25,None,None,None,None,None,None,None,None,None,0
1.8059978485107422,0.02997589111328125,3.7445313930511475,8.216899871826172,5.171475887298584,1.0039657354354858,-1.7098292112350464,-1.7289929389953613,-23.625,-12.9375,0.625,None,None,None,None,None,None,None,None,None,0
1.8098487854003906,0.0038509368896484375,3.9264907836914062,7.364564418792725,7.805097579956055,1.1870856285095215,-1.9238240718841553,-1.9131776094436646,-22.875,-13.8125,2.4375,None,None,None,None,None,None,None,None,None,0
1.8383338451385498,0.02848505973815918,3.399766445159912,7.316680431365967,5.305551052093506,1.6108167171478271,-2.642463445663452,-2.1410129070281982,-22.5625,-14.75,3.125,None,None,None,None,None,None,None,None,None,0
1.8618488311767578,0.023514986038208008,2.1547815799713135,7.891288757324219,-0.009576806798577309,1.7854194641113281,-3.858294725418091,-2.5902955532073975,-21.5625,-15.5625,4.25,None,None,None,None,None,None,None,None,None,0
1.869588851928711,0.007740020751953125,0.2106897532939911,8.494627952575684,-1.9536685943603516,0.5216789245605469,-3.4228525161743164,-2.255995035171509,-20.9375,-17.0,5.875,None,None,None,None,None,None,None,None,None,0
1.896009922027588,0.026421070098876953,0.9768342971801758,7.920019149780273,-0.6991068720817566,-0.33536502718925476,-2.953341484069824,-1.8652682304382324,-20.4375,-18.0,7.5,None,None,None,None,None,None,None,None,None,0
1.9189655780792236,0.022955656051635742,2.403778553009033,7.728483200073242,1.9345149993896484,-2.1293017864227295,-1.4149209260940552,-1.1370470523834229,-20.3125,-18.9375,7.9375,None,None,None,None,None,None,None,None,None,0
1.9290688037872314,0.010103225708007812,3.6774938106536865,6.512228488922119,5.506663799285889,-2.6594977378845215,-1.1700512170791626,-1.1168187856674194,-20.375,-19.4375,8.125,None,None,None,None,None,None,None,None,None,0
1.9556539058685303,0.026585102081298828,4.098873138427734,5.430049419403076,6.090848922729492,-2.7734153270721436,-1.010353684425354,-1.1806977987289429,-19.8125,-20.375,8.25,None,None,None,None,None,None,None,None,None,0
1.9788968563079834,0.023242950439453125,2.671929121017456,4.999093055725098,9.404424667358398,-2.741475820541382,-0.8932420611381531,-1.4213088750839233,-19.25,-21.1875,7.6875,None,None,None,None,None,None,None,None,None,0
1.9896488189697266,0.010751962661743164,3.093308687210083,3.3231520652770996,10.285490036010742,-2.3752360343933105,-1.4819939136505127,-1.2818396091461182,-18.4375,-22.3125,7.125,None,None,None,None,None,None,None,None,None,0
2.0192298889160156,0.029581069946289062,2.9496564865112305,3.3901896476745605,10.381258964538574,-2.2698354721069336,-1.497963786125183,-1.2286070585250854,-17.6875,-23.1875,6.25,None,None,None,None,None,None,None,None,None,0
2.0388376712799072,0.0196077823638916,3.1507694721221924,3.093308687210083,11.291055679321289,-2.5008647441864014,0.34920546412467957,-0.7718718647956848,-17.6875,-23.625,5.875,None,None,None,None,None,None,None,None,None,0
2.05424165725708,0.015403985977172852,2.097320795059204,2.5665841102600098,15.0355863571167,-2.2070212364196777,1.5810065269470215,-0.7771950960159302,-17.75,-23.8125,4.25,None,None,None,None,None,None,None,None,None,0
2.0755839347839355,0.02134227752685547,2.049436569213867,2.231395959854126,15.897499084472656,-1.8854966163635254,2.061164140701294,-0.8506560325622559,-17.75,-23.6875,3.5,None,None,None,None,None,None,None,None,None,0
2.101217746734619,0.025633811950683594,1.1779472827911377,2.892195701599121,17.899051666259766,-0.4269249737262726,1.2286070585250854,-1.2307363748550415,-17.125,-24.1875,2.3125,None,None,None,None,None,None,None,None,None,0
2.1092259883880615,0.008008241653442383,3.294421434402466,3.6966474056243896,12.449849128723145,0.23315852880477905,0.2555162012577057,-1.954698920249939,-16.4375,-25.0,1.8125,None,None,None,None,None,None,None,None,None,0
2.1387758255004883,0.029549837112426758,1.2545616626739502,3.3710360527038574,12.459425926208496,0.23209388554096222,0.9006946086883545,-2.154853343963623,-15.75,-25.8125,0.6875,None,None,None,None,None,None,None,None,None,0
2.1640067100524902,0.025230884552001953,-2.250549554824829,4.644751071929932,14.844050407409668,0.41521382331848145,1.0454871654510498,-1.6608552932739258,-14.75,-26.4375,0.3125,None,None,None,None,None,None,None,None,None,0
2.1727817058563232,0.008774995803833008,-2.3271639347076416,5.439626216888428,12.344504356384277,0.7835830450057983,1.5362911224365234,-1.2914214134216309,-13.4375,-27.0,-0.125,None,None,None,None,None,None,None,None,None,0
2.196333646774292,0.02355194091796875,-3.6583402156829834,5.5545477867126465,12.737153053283691,0.8410741686820984,1.9908970594406128,-1.1987968683242798,-12.6875,-27.3125,0.0625,None,None,None,None,None,None,None,None,None,0
2.2224488258361816,0.02611517906188965,-6.023811340332031,5.870582580566406,12.430695533752441,1.6608552932739258,2.7404112815856934,-0.34920546412467957,-12.5,-27.375,-0.375,None,None,None,None,None,None,None,None,None,0
2.2298967838287354,0.007447957992553711,-5.535394191741943,5.420472621917725,8.236053466796875,2.4518909454345703,4.089323997497559,0.562135636806488,-12.5,-28.0625,-0.5,None,None,None,None,None,None,None,None,None,0
2.25603985786438,0.02614307403564453,-4.481945514678955,5.2672438621521,5.372588634490967,2.8160014152526855,4.3352580070495605,0.6462430357933044,-12.6875,-28.375,-0.75,None,None,None,None,None,None,None,None,None,0
2.279033660888672,0.022993803024291992,-1.9153614044189453,6.607996463775635,0.7757213711738586,3.113039016723633,1.2371243238449097,0.5887519121170044,-12.625,-28.375,-0.25,None,None,None,None,None,None,None,None,None,0
2.2890448570251465,0.01001119613647461,-5.784391403198242,5.889736175537109,-0.5650315880775452,3.090681314468384,-1.953634262084961,-0.20228366553783417,-13.0,-28.4375,0.5,None,None,None,None,None,None,None,None,None,0
2.317436933517456,0.02839207649230957,-6.694188117980957,5.238513469696045,-2.2601263523101807,3.137526035308838,-3.115168333053589,-0.29916688799858093,-12.875,-28.3125,2.875,None,None,None,None,None,None,None,None,None,0
2.3387537002563477,0.0213167667388916,-5.439626216888428,3.428496837615967,-6.6846113204956055,2.0686166286468506,-4.4140424728393555,1.0348405838012695,-12.5625,-27.75,4.875,None,None,None,None,None,None,None,None,None,0
2.349113702774048,0.010360002517700195,0.5267243981361389,-0.9959878921508789,-3.936067581176758,0.2736152708530426,-3.475020408630371,2.061164140701294,-12.5,-27.0625,7.375,None,None,None,None,None,None,None,None,None,0
2.375985860824585,0.02687215805053711,2.0015525817871094,-1.647210717201233,-0.9097966551780701,-0.5152910351753235,-3.4558565616607666,2.4156928062438965,-12.3125,-26.4375,8.5625,None,None,None,None,None,None,None,None,None,0
2.3987488746643066,0.02276301383972168,4.960785865783691,-0.7565677165985107,6.368576526641846,-0.9826727509498596,-5.704399108886719,3.2322800159454346,-12.625,-25.875,9.9375,None,None,None,None,None,None,None,None,None,0
2.409454822540283,0.010705947875976562,13.24472427368164,4.903325080871582,5.114014625549316,0.33430036902427673,-8.030661582946777,3.8146438598632812,-12.875,-24.5625,10.9375,None,None,None,None,None,None,None,None,None,0
2.439542770385742,0.030087947845458984,13.742717742919922,6.3302693367004395,0.14365209639072418,0.8538499474525452,-8.64177131652832,3.795480251312256,-12.8125,-23.0625,13.5625,None,None,None,None,None,None,None,None,None,0
2.4594357013702393,0.01989293098449707,19.163190841674805,1.6759412288665771,-0.24899697303771973,-1.3840460777282715,-7.014984607696533,2.8000316619873047,-12.25,-22.25,16.125,None,None,None,None,None,None,None,None,None,0
2.472639799118042,0.013204097747802734,18.71308135986328,1.522712230682373,15.380352020263672,-2.28261137008667,-3.018285036087036,0.9358280897140503,-10.75,-22.0,18.0,None,None,None,None,None,None,None,None,None,0
2.495579719543457,0.02293992042541504,11.961431503295898,3.0358476638793945,14.269442558288574,-1.644885540008545,-0.18099063634872437,-0.49293333292007446,-10.125,-22.0,18.0625,None,None,None,None,None,None,None,None,None,0
2.5231778621673584,0.027598142623901367,6.071695327758789,1.2449848651885986,5.947196960449219,0.5908812284469604,4.536477088928223,-1.7449626922607422,-11.25,-22.875,17.625,None,None,None,None,None,None,None,None,None,0
